Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Clean_Chrome OS,OpSys_Clean_Linux,OpSys_Clean_MacOS,OpSys_Clean_No OS,OpSys_Clean_Windows,Cpu_Brand_Intel,Cpu_Brand_Samsung,Gpu_Brand_ARM,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Cpu_Name_TE,Gpu_Name_TE,PPI,Is_High_RAM,Is_SSD,Cpu_Performance_Class_Num,Gpu_Performance_Class_Num,Gpu_Dedicated
17.0,520.9,8,2.6,1024.0,0.0,0.0,0.0,1024.0,1600,900,0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,445.8241666666667,444.08090909090913,107.98564559226952,0,0,2,0,1
14.0,2450.0,16,1.14,0.0,512.0,0.0,0.0,512.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,157.3505121487356,1,1,1,0,0
15.6,1169.0,8,2.5,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1762.351224489796,1364.6457142857143,141.21199808219862,0,0,1,1,1
15.6,450.0,4,2.4,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,0,1,0,0
14.0,274.0,4,1.43,0.0,0.0,0.0,32.0,32.0,1366,768,0,1.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,299.4379310344828,397.84379310344826,111.93520355955211,0,0,0,0,0
14.0,919.0,8,1.8,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,919.0,157.3505121487356,0,1,1,0,0
14.0,2599.0,16,1.95,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,157.3505121487356,1,1,1,1,1
13.3,1213.0,8,1.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,165.6321180513006,0,1,1,0,0
12.5,1584.0,8,1.36,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,176.23257360658386,0,1,1,0,0
17.3,2799.0,32,3.8,0.0,512.0,0.0,0.0,512.0,1920,1080,0,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,2555.763,4007.3333333333335,127.33567457123111,1,1,2,2,1
15.6,709.0,8,2.4,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1093.729393939394,1204.2248484848485,141.21199808219862,0,0,1,1,1
13.3,1449.9,8,1.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1205.7682352941176,165.6321180513006,0,1,0,1,0
15.6,1191.8,8,2.2,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,141.21199808219862,0,1,1,1,1
15.6,364.9,4,1.86,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,1064.0,8,2.0,500.0,0.0,0.0,0.0,500.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,0,1,0,0
15.6,919.0,8,2.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1206.54,864.4795121951221,141.21199808219862,0,1,1,0,1
15.6,1135.0,16,2.2,2048.0,256.0,0.0,0.0,2304.0,1920,1080,0,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1206.54,864.4795121951221,141.21199808219862,1,1,1,0,1
15.6,1196.0,8,3.31,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1250.5,141.21199808219862,0,1,1,1,1
17.3,3147.37,32,4.42,1024.0,512.0,0.0,0.0,1536.0,3840,2160,0,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,2611.805333333333,254.67134914246222,1,1,1,2,1
14.0,1229.0,8,1.56,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1483.0081818181818,1051.0203783783784,157.3505121487356,0,1,1,0,0
15.6,419.0,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,0,0,0,0
15.6,535.0,4,2.2,500.0,0.0,0.0,0.0,500.0,1920,1080,0,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,141.21199808219862,0,0,1,0,0
15.6,539.0,6,2.04,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,492.6088888888889,597.7236363636364,141.21199808219862,0,0,1,0,1
17.3,1486.77,8,2.7,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,127.33567457123111,0,1,1,1,1
15.6,498.0,4,2.1,0.0,128.0,0.0,0.0,128.0,1366,768,0,2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,720.124,1051.0203783783784,100.45466986113651,0,1,1,0,0
15.6,955.0,8,2.06,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,0,1,0,0
15.6,745.0,8,2.1,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1340.9299999999998,864.4795121951221,141.21199808219862,0,0,1,0,1
15.6,1258.0,8,2.0,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,1,1,0,0
15.6,412.0,4,2.1,0.0,128.0,0.0,0.0,128.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,1,1,0,0
13.5,1867.85,8,1.252,0.0,256.0,0.0,0.0,256.0,2256,1504,1,2.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1915.710769230769,1764.01125,200.84255993695703,0,1,1,1,0
15.6,817.95,8,1.9,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,919.3180829015544,597.7236363636364,141.21199808219862,0,1,1,0,1
13.3,1034.0,8,1.3,0.0,256.0,0.0,0.0,256.0,1920,1080,1,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,165.6321180513006,0,1,1,0,0
15.6,349.0,4,2.2,0.0,128.0,0.0,0.0,128.0,1366,768,0,2.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,349.0,323.5,100.45466986113651,0,1,1,0,1
14.0,699.0,4,1.63,0.0,128.0,0.0,0.0,128.0,1920,1080,1,2.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,592.0154054054054,935.683023255814,157.3505121487356,0,1,1,0,1
15.6,1294.0,16,2.4,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,141.21199808219862,1,1,1,1,1
14.0,1135.0,8,1.1,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,157.3505121487356,0,1,1,0,0
11.6,495.0,8,1.4,0.0,0.0,0.0,64.0,64.0,1366,768,1,1.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,322.1912121212121,333.9823076923077,135.0942111925629,0,0,0,0,0
15.6,2299.0,8,1.09,0.0,512.0,0.0,0.0,512.0,1920,1080,0,1.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1206.54,1141.0898226950355,141.21199808219862,0,1,1,0,0
15.6,1299.0,16,2.5,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1093.729393939394,1364.6457142857143,141.21199808219862,1,1,1,1,1
15.6,997.9,8,2.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1093.729393939394,1204.2248484848485,141.21199808219862,0,1,1,1,1
15.6,419.0,4,1.86,0.0,128.0,0.0,0.0,128.0,1366,768,0,1.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,1,0,0,0
15.6,2051.0,16,3.21,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1093.729393939394,1816.698125,141.21199808219862,1,1,1,1,1
17.3,699.0,4,2.5,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,492.6088888888889,699.0,127.33567457123111,0,1,1,0,1
13.3,1499.0,8,1.19,0.0,512.0,0.0,0.0,512.0,1920,1080,1,1.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,165.6321180513006,0,1,1,1,0
15.6,2813.75,16,3.49,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,3832.678571428572,2611.805333333333,141.21199808219862,1,1,2,2,1
15.6,612.61,4,1.86,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,919.3180829015544,606.0823529411764,100.45466986113651,0,0,1,0,1
15.6,545.67,4,2.2,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,492.6088888888889,597.7236363636364,100.45466986113651,0,0,1,0,1
17.3,569.0,6,2.65,2048.0,0.0,0.0,0.0,2048.0,1920,1080,0,2.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,534.0,543.594,127.33567457123111,0,0,1,0,1
15.6,318.0,4,2.1,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,384.3,412.975,100.45466986113651,0,0,0,0,0
14.0,375.0,4,1.45,0.0,0.0,0.0,32.0,32.0,1366,768,0,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,384.3,412.975,111.93520355955211,0,0,0,0,0
14.0,699.0,4,1.7,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,157.3505121487356,0,1,1,0,0
17.3,1907.99,8,3.14,500.0,0.0,0.0,0.0,500.0,1920,1080,0,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,1762.351224489796,2291.9011111111117,127.33567457123111,0,0,1,2,1
